date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_MINUS_DI,exit0_MINUS_DI
2021-03-02,122.39747619628906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.887853232590995],[11.49198337064447],[24.887853232590995],[11.49198337064447],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.887853232590995,24.887853232590995
2021-03-03,119.40404510498047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.580829451563364],[12.006551563139032],[23.580829451563364],[12.006551563139032],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.580829451563364,23.580829451563364
2021-03-04,117.51605224609375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[26.829880907322995],[11.337788269437802],[26.829880907322995],[11.337788269437802],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],26.829880907322995,26.829880907322995
2021-03-05,118.77798461914062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[29.540607529774984],[10.525345324956632],[29.540607529774984],[10.525345324956632],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],29.540607529774984,29.540607529774984
2021-03-08,113.82807922363281,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[29.168114441165915],[9.850086140601821],[29.168114441165915],[9.850086140601821],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],29.168114441165915,29.168114441165915
2021-03-09,118.45515441894531,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[29.114130556604856],[9.164513302152438],[29.114130556604856],[9.164513302152438],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],29.114130556604856,29.114130556604856
2021-03-10,117.36930847167969,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.7917828764203],[9.58812545098264],[25.7917828764203],[9.58812545098264],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.7917828764203,25.7917828764203
2021-03-11,119.30623626708984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.4365754316791],[9.239914522826066],[24.4365754316791],[9.239914522826066],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.4365754316791,24.4365754316791
2021-03-12,118.39647674560547,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.440127160914567],[9.939767269682719],[22.440127160914567],[9.939767269682719],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.440127160914567,22.440127160914567
2021-03-15,121.29205322265625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.851097778662744],[9.647651712177076],[24.851097778662744],[9.647651712177076],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.851097778662744,24.851097778662744
2021-03-16,122.83769226074219,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.836198795156207],[12.960236110395341],[22.836198795156207],[12.960236110395341],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.836198795156207,22.836198795156207
2021-03-17,122.04529571533203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[20.905167788712692],[16.457535657044062],[20.905167788712692],[16.457535657044062],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.905167788712692,20.905167788712692
2021-03-18,117.90733337402344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.30131752223249],[15.613263235896355],[23.30131752223249],[15.613263235896355],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.30131752223249,23.30131752223249
2021-03-19,117.37909698486328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[25.334485717121368],[14.942530404457294],[25.334485717121368],[14.942530404457294],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],25.334485717121368,25.334485717121368
2021-03-22,120.70511627197266,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.948134707374333],[14.136962544816505],[24.948134707374333],[14.136962544816505],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.948134707374333,24.948134707374333
2021-03-23,119.87359619140625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.537145353144396],[16.403571261076596],[22.537145353144396],[16.403571261076596],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.537145353144396,22.537145353144396
2021-03-24,117.4769058227539,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.328308012831382],[16.085146677412364],[21.328308012831382],[16.085146677412364],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.328308012831382,21.328308012831382
2021-03-25,117.96604919433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.546419109152033],[15.327150044794813],[23.546419109152033],[15.327150044794813],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.546419109152033,23.546419109152033
2021-03-26,118.57255554199219,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.67965739634542],[14.32249592342018],[23.67965739634542],[14.32249592342018],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.67965739634542,23.67965739634542
2021-03-29,118.74861907958984,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[22.4815551621543],[13.520746625102364],[22.4815551621543],[13.520746625102364],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],22.4815551621543,22.4815551621543
2021-03-30,117.29104614257812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.035362407381758],[14.41671409774037],[21.035362407381758],[14.41671409774037],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.035362407381758,21.035362407381758
2021-03-31,119.49210357666016,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[23.594457923793307],[14.016579134222745],[23.594457923793307],[14.016579134222745],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],23.594457923793307,23.594457923793307
2021-04-01,120.32360076904297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.203857502908566],[17.671413145075576],[21.203857502908566],[17.671413145075576],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.203857502908566,21.203857502908566
2021-04-05,123.1604995727539,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[19.59475173173352],[17.398785616225844],[19.59475173173352],[17.398785616225844],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.59475173173352,19.59475173173352
2021-04-06,123.46375274658203,0,[True],[False],BUY. Shares: 39,Entry conditions met: True,{},"{'order_size': 39, 'order_price': None, 'order_valid': None, 'order_status': 1}",[17.785164536798263],[18.924997343599905],[17.785164536798263],[18.924997343599905],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.785164536798263,17.785164536798263
2021-04-07,125.11698150634766,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[16.65836394327158],[19.274164970120186],[16.65836394327158],[19.274164970120186],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],16.65836394327158,16.65836394327158
2021-04-08,127.52346801757812,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[15.473176881429826],[19.164156857927246],[15.473176881429826],[19.164156857927246],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.473176881429826,15.473176881429826
2021-04-09,130.10601806640625,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.186947722968025],[21.46493808380066],[14.186947722968025],[21.46493808380066],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.186947722968025,14.186947722968025
2021-04-12,128.38430786132812,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.972053050655415],[23.74046005844762],[12.972053050655415],[23.74046005844762],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.972053050655415,12.972053050655415
2021-04-13,131.5048828125,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[12.40309403862865],[22.699194759333484],[12.40309403862865],[22.699194759333484],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],12.40309403862865,12.40309403862865
2021-04-14,129.15713500976562,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.193844606287044],[23.298032394924583],[11.193844606287044],[23.298032394924583],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.193844606287044,11.193844606287044
2021-04-15,131.57333374023438,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.575445210779872],[22.54834777932059],[10.575445210779872],[22.54834777932059],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.575445210779872,10.575445210779872
2021-04-16,131.24073791503906,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.618782832622552],[20.508608025565824],[9.618782832622552],[20.508608025565824],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.618782832622552,9.618782832622552
2021-04-19,131.9059600830078,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.717302040537293],[19.501709519811012],[9.717302040537293],[19.501709519811012],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.717302040537293,9.717302040537293
2021-04-20,130.21360778808594,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.062861609036222],[19.462256181822696],[9.062861609036222],[19.462256181822696],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.062861609036222,9.062861609036222
2021-04-21,130.59510803222656,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.985846801609402],[18.29511698978681],[10.985846801609402],[18.29511698978681],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.985846801609402,10.985846801609402
2021-04-22,129.0690460205078,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[11.18456670043466],[17.23686343708155],[11.18456670043466],[17.23686343708155],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],11.18456670043466,11.18456670043466
2021-04-23,131.3972930908203,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.525474536136231],[16.88418002926461],[10.525474536136231],[16.88418002926461],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.525474536136231,10.525474536136231
2021-04-26,131.78860473632812,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.499342913938028],[16.800960674898594],[9.499342913938028],[16.800960674898594],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.499342913938028,9.499342913938028
2021-04-27,131.46571350097656,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.931720455035899],[15.797038330310823],[8.931720455035899],[15.797038330310823],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.931720455035899,8.931720455035899
2021-04-28,130.67337036132812,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.397436760073418],[15.430224440992452],[8.397436760073418],[15.430224440992452],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.397436760073418,8.397436760073418
2021-04-29,130.57557678222656,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.621351613334447],[14.512643082012364],[9.621351613334447],[14.512643082012364],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.621351613334447,9.621351613334447
2021-04-30,128.5995330810547,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[8.627050117613393],[16.324817679675387],[8.627050117613393],[16.324817679675387],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],8.627050117613393,8.627050117613393
2021-05-03,129.65599060058594,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[10.483679421161908],[15.518996502656632],[10.483679421161908],[15.518996502656632],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],10.483679421161908,10.483679421161908
2021-05-04,125.06806945800781,39,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[9.552844532069575],[14.9688563426453],[9.552844532069575],[14.9688563426453],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],9.552844532069575,9.552844532069575
2021-05-05,125.31262969970703,39,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -39, 'order_price': None, 'order_valid': None, 'order_status': 1}",[17.088858397519417],[13.812412730091593],[17.088858397519417],[13.812412730091593],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],17.088858397519417,17.088858397519417
2021-05-06,126.91693878173828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[15.627946596493363],[12.631601450096296],[15.627946596493363],[12.631601450096296],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.627946596493363,15.627946596493363
2021-05-07,127.59307098388672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[15.860928215781241],[11.740418178652808],[15.860928215781241],[11.740418178652808],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],15.860928215781241,15.860928215781241
2021-05-10,124.30059051513672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[14.763085419032777],[13.334315272296609],[14.763085419032777],[13.334315272296609],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],14.763085419032777,14.763085419032777
2021-05-11,123.37950134277344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[18.47979917661443],[12.73749071242862],[18.47979917661443],[12.73749071242862],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],18.47979917661443,18.47979917661443
2021-05-12,120.30259704589844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.122248965666305],[11.996164848032265],[24.122248965666305],[11.996164848032265],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.122248965666305,24.122248965666305
2021-05-13,122.45838165283203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[24.025179794957943],[11.503806539640928],[24.025179794957943],[11.503806539640928],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],24.025179794957943,24.025179794957943
2021-05-14,124.88854217529297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[21.680623607488045],[12.901225063857575],[21.680623607488045],[12.901225063857575],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],21.680623607488045,21.680623607488045
2021-05-17,123.73225402832031,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[19.752370795454677],[14.602929535353077],[19.752370795454677],[14.602929535353077],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],19.752370795454677,19.752370795454677
2021-05-18,122.34078979492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[20.223454318150857],[14.095507996100155],[20.223454318150857],[14.095507996100155],['MINUS_DI cross_below None'],['MINUS_DI cross_above None'],20.223454318150857,20.223454318150857
