date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_EMA,exit0_EMA
2023-12-05,192.26564025878906,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[188.3686170315098],[183.914016131914],[188.3686170315098],[183.914016131914],['EMA cross_above None'],['EMA cross_below None'],188.3686170315098,188.3686170315098
2023-12-06,191.17222595214844,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.07716670919694],[184.4528305917124],[189.07716670919694],[184.4528305917124],['EMA cross_above None'],['EMA cross_below None'],189.07716670919694,189.07716670919694
2023-12-07,193.11058044433594,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.45808657155175],[184.88633996980505],[189.45808657155175],[184.88633996980505],['EMA cross_above None'],['EMA cross_below None'],189.45808657155175,189.45808657155175
2023-12-08,194.54200744628906,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.1221763666034],[185.4169361294522],[190.1221763666034],[185.4169361294522],['EMA cross_above None'],['EMA cross_below None'],190.1221763666034,190.1221763666034
2023-12-11,192.02706909179688,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.92578201745533],[186.0056504079578],[190.92578201745533],[186.0056504079578],['EMA cross_above None'],['EMA cross_below None'],190.92578201745533,190.92578201745533
2023-12-12,193.5479736328125,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.12601603097198],[186.39412903272162],[191.12601603097198],[186.39412903272162],['EMA cross_above None'],['EMA cross_below None'],191.12601603097198,191.12601603097198
2023-12-13,196.778564453125,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.56637195857934],[186.85566739401781],[191.56637195857934],[186.85566739401781],['EMA cross_above None'],['EMA cross_below None'],191.56637195857934,191.56637195857934
2023-12-14,196.9276885986328,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[192.514043321224],[187.49585430105702],[192.514043321224],[187.49585430105702],['EMA cross_above None'],['EMA cross_below None'],192.514043321224,192.514043321224
2023-12-15,196.39088439941406,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.31652428075284],[188.10435973961032],[193.31652428075284],[188.10435973961032],['EMA cross_above None'],['EMA cross_below None'],193.31652428075284,193.31652428075284
2023-12-18,194.72091674804688,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.87549884778213],[188.6389742337912],[193.87549884778213],[188.6389742337912],['EMA cross_above None'],['EMA cross_below None'],193.87549884778213,193.87549884778213
2023-12-19,195.76466369628906,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[194.0292111932848],[189.03135762180773],[194.0292111932848],[189.03135762180773],['EMA cross_above None'],['EMA cross_below None'],194.0292111932848,194.0292111932848
2023-12-20,193.66725158691406,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[194.34474801201281],[189.46576446532265],[194.34474801201281],[189.46576446532265],['EMA cross_above None'],['EMA cross_below None'],194.34474801201281,194.34474801201281
2023-12-21,193.51812744140625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[194.221566843813],[189.73682815058663],[194.221566843813],[189.73682815058663],['EMA cross_above None'],['EMA cross_below None'],194.221566843813,194.221566843813
2023-12-22,192.444580078125,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[194.09366877064812],[189.98078294354275],[194.09366877064812],[189.98078294354275],['EMA cross_above None'],['EMA cross_below None'],194.09366877064812,194.09366877064812
2023-12-26,191.8978729248047,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.79383446291664],[190.13973759738676],[193.79383446291664],[190.13973759738676],['EMA cross_above None'],['EMA cross_below None'],193.79383446291664,193.79383446291664
2023-12-27,191.9972686767578,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.44911418325992],[190.25316568302662],[193.44911418325992],[190.25316568302662],['EMA cross_above None'],['EMA cross_below None'],193.44911418325992,193.44911418325992
2023-12-28,192.42471313476562,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.1851422729868],[190.36568845681575],[193.1851422729868],[190.36568845681575],['EMA cross_above None'],['EMA cross_below None'],193.1851422729868,193.1851422729868
2023-12-29,191.38095092773438,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[193.04688242967387],[190.49852875861896],[193.04688242967387],[190.49852875861896],['EMA cross_above None'],['EMA cross_below None'],193.04688242967387,193.04688242967387
2024-01-02,184.53207397460938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[192.7439857929576],[190.55545922114254],[192.7439857929576],[190.55545922114254],['EMA cross_above None'],['EMA cross_below None'],192.7439857929576,192.7439857929576
2024-01-03,183.15037536621094,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.25091091689427],[190.16685372136624],[191.25091091689427],[190.16685372136624],['EMA cross_above None'],['EMA cross_below None'],191.25091091689427,191.25091091689427
2024-01-04,180.8243408203125,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.7780862713155],[189.714177698453],[189.7780862713155],[189.714177698453],['EMA cross_above None'],['EMA cross_below None'],189.7780862713155,189.7780862713155
2024-01-05,180.09869384765625,9,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -9, 'order_price': None, 'order_valid': None, 'order_status': 1}",[188.15013255295128],[189.14063983534717],[188.15013255295128],[189.14063983534717],['EMA cross_above None'],['EMA cross_below None'],188.15013255295128,188.15013255295128
2024-01-08,184.4525604248047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[186.686234606534],[188.5572884813026],[186.686234606534],[188.5572884813026],['EMA cross_above None'],['EMA cross_below None'],186.686234606534,186.686234606534
2024-01-09,184.03506469726562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[186.28011202803773],[188.29246731636727],[186.28011202803773],[188.29246731636727],['EMA cross_above None'],['EMA cross_below None'],186.28011202803773,186.28011202803773
2024-01-10,185.0788116455078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.871921604261],[188.01779617965104],[185.871921604261],[188.01779617965104],['EMA cross_above None'],['EMA cross_below None'],185.871921604261,185.871921604261
2024-01-11,184.48239135742188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.7277197935786],[187.82818427422248],[185.7277197935786],[187.82818427422248],['EMA cross_above None'],['EMA cross_below None'],185.7277197935786,185.7277197935786
2024-01-12,184.81040954589844,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.5012964415501],[187.61232666668698],[185.5012964415501],[187.61232666668698],['EMA cross_above None'],['EMA cross_below None'],185.5012964415501,185.5012964415501
2024-01-16,182.53408813476562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.3756806423407],[187.4315578201845],[185.3756806423407],[187.4315578201845],['EMA cross_above None'],['EMA cross_below None'],185.3756806423407,185.3756806423407
2024-01-17,181.58975219726562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[184.85902745914524],[187.11559203402848],[184.85902745914524],[187.11559203402848],['EMA cross_above None'],['EMA cross_below None'],184.85902745914524,184.85902745914524
2024-01-18,187.5042266845703,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[184.26461377516713],[186.7590862381083],[184.26461377516713],[186.7590862381083],['EMA cross_above None'],['EMA cross_below None'],184.26461377516713,184.26461377516713
2024-01-19,190.41676330566406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[184.85363430414952],[186.8071598152994],[184.85363430414952],[186.8071598152994],['EMA cross_above None'],['EMA cross_below None'],184.85363430414952,184.85363430414952
2024-01-22,192.7328338623047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.86511230442488],[187.04003745983906],[185.86511230442488],[187.04003745983906],['EMA cross_above None'],['EMA cross_below None'],185.86511230442488,185.86511230442488
2024-01-23,194.01516723632812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.1137889513121],[187.40731464709492],[187.1137889513121],[187.40731464709492],['EMA cross_above None'],['EMA cross_below None'],187.1137889513121,187.1137889513121
2024-01-24,193.33921813964844,0,[True],[False],BUY. Shares: 9,Entry conditions met: True,{},"{'order_size': 9, 'order_price': None, 'order_valid': None, 'order_status': 1}",[188.36858500313318],[187.83362771736805],[188.36858500313318],[187.83362771736805],['EMA cross_above None'],['EMA cross_below None'],188.36858500313318,188.36858500313318
2024-01-25,193.0111846923828,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.27233648249958],[188.18882709945066],[189.27233648249958],[188.18882709945066],['EMA cross_above None'],['EMA cross_below None'],189.27233648249958,189.27233648249958
2024-01-26,191.27163696289062,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.9521270661147],[188.49994694415597],[189.9521270661147],[188.49994694415597],['EMA cross_above None'],['EMA cross_below None'],189.9521270661147,189.9521270661147
2024-01-29,190.5857391357422,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.19203795643762],[188.6787656550421],[190.19203795643762],[188.6787656550421],['EMA cross_above None'],['EMA cross_below None'],190.19203795643762,190.19203795643762
2024-01-30,186.91775512695312,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.26361998903843],[188.80179620218405],[190.26361998903843],[188.80179620218405],['EMA cross_above None'],['EMA cross_below None'],190.26361998903843,190.26361998903843
2024-01-31,183.29946899414062,9,[False],[False],SELL,Stop loss hit,{'stop_loss': 'Triggered: 183.30 < 185.65'},"{'order_size': -9, 'order_price': None, 'order_valid': None, 'order_status': 1}",[189.65528092320474],[188.6802451650724],[189.65528092320474],[188.6802451650724],['EMA cross_above None'],['EMA cross_below None'],189.65528092320474,189.65528092320474
2024-02-01,185.7448272705078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[188.499678754284],[188.33309831533487],[188.499678754284],[188.33309831533487],['EMA cross_above None'],['EMA cross_below None'],188.499678754284,188.499678754284
2024-02-02,184.74082946777344,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[187.99879666632467],[188.16611308663636],[187.99879666632467],[188.16611308663636],['EMA cross_above None'],['EMA cross_below None'],187.99879666632467,187.99879666632467
2024-02-05,186.55990600585938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.40643899386077],[187.94512704670973],[187.40643899386077],[187.94512704670973],['EMA cross_above None'],['EMA cross_below None'],187.40643899386077,187.40643899386077
2024-02-06,188.17025756835938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.25252390513324],[187.85575794730005],[187.25252390513324],[187.85575794730005],['EMA cross_above None'],['EMA cross_below None'],187.25252390513324,187.25252390513324
2024-02-07,188.2795867919922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.41938457117433],[187.8760482454329],[187.41938457117433],[187.8760482454329],['EMA cross_above None'],['EMA cross_below None'],187.41938457117433,187.41938457117433
2024-02-08,187.19610595703125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.5757849749594],[187.90208299037224],[187.5757849749594],[187.90208299037224],['EMA cross_above None'],['EMA cross_below None'],187.5757849749594,187.5757849749594
2024-02-09,187.96249389648438,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.50675242624516],[187.8565360849954],[187.50675242624516],[187.8565360849954],['EMA cross_above None'],['EMA cross_below None'],187.50675242624516,187.50675242624516
2024-02-12,186.2704620361328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.5896145117432],[187.8633720728334],[187.5896145117432],[187.8633720728334],['EMA cross_above None'],['EMA cross_below None'],187.5896145117432,187.5896145117432
2024-02-13,184.17034912109375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[187.3497686070868],[187.76060368336888],[187.3497686070868],[187.76060368336888],['EMA cross_above None'],['EMA cross_below None'],187.3497686070868,187.3497686070868
2024-02-14,183.2845458984375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[186.7716923369062],[187.5289743567705],[186.7716923369062],[187.5289743567705],['EMA cross_above None'],['EMA cross_below None'],186.7716923369062,186.7716923369062
2024-02-15,182.99591064453125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[186.13766571173005],[187.2551402626845],[186.13766571173005],[187.2551402626845],['EMA cross_above None'],['EMA cross_below None'],186.13766571173005,186.13766571173005
2024-02-16,181.4532012939453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[185.56643751769388],[186.98035125506172],[185.56643751769388],[186.98035125506172],['EMA cross_above None'],['EMA cross_below None'],185.56643751769388,185.56643751769388
2024-02-20,180.70672607421875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[184.81857638610322],[186.62376093498972],[184.81857638610322],[186.62376093498972],['EMA cross_above None'],['EMA cross_below None'],184.81857638610322,184.81857638610322
2024-02-21,181.4631805419922,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[184.07096723848787],[186.24201675042386],[184.07096723848787],[186.24201675042386],['EMA cross_above None'],['EMA cross_below None'],184.07096723848787,184.07096723848787
2024-02-22,183.5035400390625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[183.59682420276138],[185.93370473697667],[183.59682420276138],[185.93370473697667],['EMA cross_above None'],['EMA cross_below None'],183.59682420276138,183.59682420276138
2024-02-23,181.66224670410156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[183.5798634457252],[185.7769199177564],[183.5798634457252],[185.7769199177564],['EMA cross_above None'],['EMA cross_below None'],183.5798634457252,183.5798634457252
2024-02-26,180.30860900878906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[183.2312058563391],[185.51145712977868],[183.2312058563391],[185.51145712977868],['EMA cross_above None'],['EMA cross_below None'],183.2312058563391,183.2312058563391
2024-02-27,181.77171325683594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[182.69982461133],[185.1757895090697],[182.69982461133],[185.1757895090697],['EMA cross_above None'],['EMA cross_below None'],182.69982461133,182.69982461133
2024-02-28,180.56739807128906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[182.5310770923311],[184.95617168634493],[182.5310770923311],[184.95617168634493],['EMA cross_above None'],['EMA cross_below None'],182.5310770923311,182.5310770923311
2024-02-29,179.90054321289062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[182.1740445430507],[184.67302500150262],[182.1740445430507],[184.67302500150262],['EMA cross_above None'],['EMA cross_below None'],182.1740445430507,182.1740445430507
2024-03-01,178.815673828125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[181.76068066483978],[184.36512295062442],[181.76068066483978],[184.36512295062442],['EMA cross_above None'],['EMA cross_below None'],181.76068066483978,181.76068066483978
2024-03-04,174.277099609375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[181.22522487634618],[184.0070939749793],[181.22522487634618],[184.0070939749793],['EMA cross_above None'],['EMA cross_below None'],181.22522487634618,181.22522487634618
2024-03-05,169.32049560546875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[179.9619293732605],[183.37935240300484],[179.9619293732605],[183.37935240300484],['EMA cross_above None'],['EMA cross_below None'],179.9619293732605,179.9619293732605
2024-03-06,168.32518005371094,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[178.027123233662],[182.47232938380895],[178.027123233662],[182.47232938380895],['EMA cross_above None'],['EMA cross_below None'],178.027123233662,178.027123233662
2024-03-07,168.20574951171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[176.26313356458],[181.55961007218974],[176.26313356458],[181.55961007218974],['EMA cross_above None'],['EMA cross_below None'],176.26313356458,176.26313356458
2024-03-08,169.92762756347656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[174.79815464587793],[180.69807068119164],[174.79815464587793],[180.69807068119164],['EMA cross_above None'],['EMA cross_below None'],174.79815464587793,174.79815464587793
2024-03-11,171.93812561035156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.9126042672595],[180.00320338327455],[173.9126042672595],[180.00320338327455],['EMA cross_above None'],['EMA cross_below None'],173.9126042672595,173.9126042672595
2024-03-12,172.41586303710938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.55360814782168],[179.48287578502146],[173.55360814782168],[179.48287578502146],['EMA cross_above None'],['EMA cross_below None'],173.55360814782168,173.55360814782168
2024-03-13,170.3257598876953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.34674540041942],[179.02693947870455],[173.34674540041942],[179.02693947870455],['EMA cross_above None'],['EMA cross_below None'],173.34674540041942,173.34674540041942
2024-03-14,172.18695068359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.79747530719686],[178.46557305347815],[172.79747530719686],[178.46557305347815],['EMA cross_above None'],['EMA cross_below None'],172.79747530719686,172.79747530719686
2024-03-15,171.80874633789062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.6864708301781],[178.06050064251787],[172.6864708301781],[178.06050064251787],['EMA cross_above None'],['EMA cross_below None'],172.6864708301781,172.6864708301781
2024-03-18,172.90357971191406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.52688455885308],[177.65716165512256],[172.52688455885308],[177.65716165512256],['EMA cross_above None'],['EMA cross_below None'],172.52688455885308,172.52688455885308
2024-03-19,175.2524871826172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.59537458668234],[177.35047894910912],[172.59537458668234],[177.35047894910912],['EMA cross_above None'],['EMA cross_below None'],172.59537458668234,172.59537458668234
2024-03-20,177.83030700683594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.07848596776137],[177.21512464159352],[173.07848596776137],[177.21512464159352],['EMA cross_above None'],['EMA cross_below None'],173.07848596776137,173.07848596776137
2024-03-21,170.5646209716797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.9424534294113],[177.25481382644787],[173.9424534294113],[177.25481382644787],['EMA cross_above None'],['EMA cross_below None'],173.9424534294113,173.9424534294113
2024-03-22,171.47035217285156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[173.3283020734601],[176.82318848097898],[173.3283020734601],[176.82318848097898],['EMA cross_above None'],['EMA cross_below None'],173.3283020734601,173.3283020734601
2024-03-25,170.0470733642578,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.99049300062217],[176.4778442030353],[172.99049300062217],[176.4778442030353],['EMA cross_above None'],['EMA cross_below None'],172.99049300062217,172.99049300062217
2024-03-26,168.9124298095703,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[172.45532579401046],[176.06295576182384],[172.45532579401046],[176.06295576182384],['EMA cross_above None'],['EMA cross_below None'],172.45532579401046,172.45532579401046
2024-03-27,172.49549865722656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[171.81116288774862],[175.60163150683977],[171.81116288774862],[175.60163150683977],['EMA cross_above None'],['EMA cross_below None'],171.81116288774862,171.81116288774862
2024-03-28,170.67410278320312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[171.93558757310825],[175.40123583912282],[171.93558757310825],[175.40123583912282],['EMA cross_above None'],['EMA cross_below None'],171.93558757310825,171.93558757310825
2024-04-01,169.23092651367188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[171.70622670221638],[175.09625951293447],[171.70622670221638],[175.09625951293447],['EMA cross_above None'],['EMA cross_below None'],171.70622670221638,171.70622670221638
2024-04-02,168.04649353027344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[171.25617212248102],[174.7178509323369],[171.25617212248102],[174.7178509323369],['EMA cross_above None'],['EMA cross_below None'],171.25617212248102,171.25617212248102
2024-04-03,168.85269165039062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[170.67259419662508],[174.28744077736505],[170.67259419662508],[174.28744077736505],['EMA cross_above None'],['EMA cross_below None'],170.67259419662508,170.67259419662508
2024-04-04,168.026611328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[170.34170282458246],[173.93681180143125],[170.34170282458246],[173.93681180143125],['EMA cross_above None'],['EMA cross_below None'],170.34170282458246,170.34170282458246
2024-04-05,168.7830352783203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.92077709795382],[173.5555085450889],[169.92077709795382],[173.5555085450889],['EMA cross_above None'],['EMA cross_below None'],169.92077709795382,169.92077709795382
2024-04-08,167.65834045410156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.71391494892956],[173.24760704400708],[169.71391494892956],[173.24760704400708],['EMA cross_above None'],['EMA cross_below None'],169.71391494892956,169.71391494892956
2024-04-09,168.8726043701172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.3401741316881],[172.88700919949707],[169.3401741316881],[172.88700919949707],['EMA cross_above None'],['EMA cross_below None'],169.3401741316881,169.3401741316881
2024-04-10,166.99148559570312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.25516144776608],[172.62801533953711],[169.25516144776608],[172.62801533953711],['EMA cross_above None'],['EMA cross_below None'],169.25516144776608,169.25516144776608
2024-04-11,174.2173614501953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[168.84358402011827],[172.26436825928977],[168.84358402011827],[172.26436825928977],['EMA cross_above None'],['EMA cross_below None'],168.84358402011827,168.84358402011827
2024-04-12,175.72027587890625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.82063446195045],[172.39036781999337],[169.82063446195045],[172.39036781999337],['EMA cross_above None'],['EMA cross_below None'],169.82063446195045,169.82063446195045
2024-04-15,171.87841796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[170.8932965377606],[172.60520059798776],[170.8932965377606],[172.60520059798776],['EMA cross_above None'],['EMA cross_below None'],170.8932965377606,170.8932965377606
2024-04-16,168.583984375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[171.0724095252132],[172.55831139610146],[171.0724095252132],[172.55831139610146],['EMA cross_above None'],['EMA cross_below None'],171.0724095252132,171.0724095252132
2024-04-17,167.21046447753906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[170.6199685888108],[172.3019032011917],[170.6199685888108],[172.3019032011917],['EMA cross_above None'],['EMA cross_below None'],170.6199685888108,170.6199685888108
2024-04-18,166.2549591064453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[170.00005875039776],[171.9734232835367],[170.00005875039776],[171.9734232835367],['EMA cross_above None'],['EMA cross_below None'],170.00005875039776,170.00005875039776
2024-04-19,164.22454833984375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.3191315424064],[171.60449011082116],[169.3191315424064],[171.60449011082116],['EMA cross_above None'],['EMA cross_below None'],169.3191315424064,169.3191315424064
2024-04-22,165.06060791015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[168.39284368739501],[171.12836483527423],[168.39284368739501],[171.12836483527423],['EMA cross_above None'],['EMA cross_below None'],168.39284368739501,168.39284368739501
2024-04-23,166.11561584472656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[167.78698263698794],[170.73689664655694],[167.78698263698794],[170.73689664655694],['EMA cross_above None'],['EMA cross_below None'],167.78698263698794,167.78698263698794
2024-04-24,168.2256622314453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[167.48309776566768],[170.43874949805178],[167.48309776566768],[170.43874949805178],['EMA cross_above None'],['EMA cross_below None'],167.48309776566768,167.48309776566768
2024-04-25,169.09156799316406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[167.61810948671814],[170.29596967439977],[167.61810948671814],[170.29596967439977],['EMA cross_above None'],['EMA cross_below None'],167.61810948671814,167.61810948671814
2024-04-26,168.5043487548828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[167.88601103334466],[170.2182663401265],[167.88601103334466],[170.2182663401265],['EMA cross_above None'],['EMA cross_below None'],167.88601103334466,167.88601103334466
2024-04-29,172.6846160888672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[167.9984360736243],[170.10769101204627],[167.9984360736243],[170.10769101204627],['EMA cross_above None'],['EMA cross_below None'],167.9984360736243,167.9984360736243
2024-04-30,169.52951049804688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[168.85046880366846],[170.2739442428089],[168.85046880366846],[170.2739442428089],['EMA cross_above None'],['EMA cross_below None'],168.85046880366846,168.85046880366846
2024-05-01,168.5043487548828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[168.97393092991908],[170.22591625927586],[168.97393092991908],[170.22591625927586],['EMA cross_above None'],['EMA cross_below None'],168.97393092991908,168.97393092991908
2024-05-02,172.21681213378906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[168.88855235263975],[170.1148473880247],[168.88855235263975],[170.1148473880247],['EMA cross_above None'],['EMA cross_below None'],168.88855235263975,168.88855235263975
2024-05-03,182.5181884765625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[169.4936904946669],[170.2504580167837],[169.4936904946669],[170.2504580167837],['EMA cross_above None'],['EMA cross_below None'],169.4936904946669,169.4936904946669
2024-05-06,180.85604858398438,0,[True],[False],BUY. Shares: 9,Entry conditions met: True,{},"{'order_size': 9, 'order_price': None, 'order_valid': None, 'order_status': 1}",[171.86178103682974],[171.04192449805976],[171.86178103682974],[171.04192449805976],['EMA cross_above None'],['EMA cross_below None'],171.86178103682974,171.86178103682974
2024-05-07,181.5427703857422,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[173.49710240903966],[171.67509379392587],[173.49710240903966],[171.67509379392587],['EMA cross_above None'],['EMA cross_below None'],173.49710240903966,173.49710240903966
2024-05-08,181.88119506835938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[174.95995113207647],[172.3117180901721],[174.95995113207647],[172.3117180901721],['EMA cross_above None'],['EMA cross_below None'],174.95995113207647,174.95995113207647
2024-05-09,183.7025909423828,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[176.21835912049153],[172.92910370166805],[176.21835912049153],[172.92910370166805],['EMA cross_above None'],['EMA cross_below None'],176.21835912049153,176.21835912049153
2024-05-10,182.43685913085938,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[177.5791285426536],[173.6241673946174],[177.5791285426536],[173.6241673946174],['EMA cross_above None'],['EMA cross_below None'],177.5791285426536,177.5791285426536
2024-05-13,185.65602111816406,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[178.46235228596373],[174.19272815179428],[178.46235228596373],[174.19272815179428],['EMA cross_above None'],['EMA cross_below None'],178.46235228596373,178.46235228596373
2024-05-14,186.80215454101562,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[179.7702920736365],[174.93229543994718],[179.7702920736365],[174.93229543994718],['EMA cross_above None'],['EMA cross_below None'],179.7702920736365,179.7702920736365
2024-05-15,189.0845184326172,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[181.04881252225087],[175.69809280130644],[181.04881252225087],[175.69809280130644],['EMA cross_above None'],['EMA cross_below None'],181.04881252225087,181.04881252225087
2024-05-16,189.2041015625,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[182.50984996049928],[176.56173316461684],[182.50984996049928],[176.56173316461684],['EMA cross_above None'],['EMA cross_below None'],182.50984996049928,182.50984996049928
2024-05-17,189.23399353027344,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[183.7269866154085],[177.37736983544804],[183.7269866154085],[177.37736983544804],['EMA cross_above None'],['EMA cross_below None'],183.7269866154085,183.7269866154085
2024-05-20,190.40008544921875,9,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[184.7282605999294],[178.14231329963033],[184.7282605999294],[178.14231329963033],['EMA cross_above None'],['EMA cross_below None'],184.7282605999294,184.7282605999294
