date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_DEMA,exit0_DEMA
2024-04-10,166.99148559570312,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[167.96021260331494],[167.5391953698517],[167.96021260331494],[167.5391953698517],['DEMA cross_above None'],['DEMA cross_below None'],167.96021260331494,167.96021260331494
2024-04-11,174.2173614501953,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[167.4473352520373],[167.1532260956756],[167.4473352520373],[167.1532260956756],['DEMA cross_above None'],['DEMA cross_below None'],167.4473352520373,167.4473352520373
2024-04-12,175.72027587890625,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[169.47765401320146],[168.14662337091798],[169.47765401320146],[168.14662337091798],['DEMA cross_above None'],['DEMA cross_below None'],169.47765401320146,169.47765401320146
2024-04-15,171.87841796875,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[171.49030877808337],[169.28751344569457],[171.49030877808337],[169.28751344569457],['DEMA cross_above None'],['DEMA cross_below None'],171.49030877808337,171.49030877808337
2024-04-16,168.583984375,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[171.70742107521127],[169.58285071080732],[171.70742107521127],[169.58285071080732],['DEMA cross_above None'],['DEMA cross_below None'],171.70742107521127,171.70742107521127
2024-04-17,167.21046447753906,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[170.76934454538906],[169.24780384966778],[170.76934454538906],[169.24780384966778],['DEMA cross_above None'],['DEMA cross_below None'],170.76934454538906,170.76934454538906
2024-04-18,166.2549591064453,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[169.61507648344204],[168.71835081890373],[169.61507648344204],[168.71835081890373],['DEMA cross_above None'],['DEMA cross_below None'],169.61507648344204,169.61507648344204
2024-04-19,164.22454833984375,31,[False],[False],SELL,Stop loss hit,{'stop_loss': 'Triggered: 164.22 < 165.62'},"{'order_size': -31, 'order_price': None, 'order_valid': None, 'order_status': 1}",[168.447023790177],[168.09793240811288],[168.447023790177],[168.09793240811288],['DEMA cross_above None'],['DEMA cross_below None'],168.447023790177,168.447023790177
2024-04-22,165.06060791015625,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[166.92142909965256],[167.20501675997164],[166.92142909965256],[167.20501675997164],['DEMA cross_above None'],['DEMA cross_below None'],166.92142909965256,166.92142909965256
2024-04-23,166.11561584472656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[166.08739347850198],[166.5987136827959],[166.08739347850198],[166.5987136827959],['DEMA cross_above None'],['DEMA cross_below None'],166.08739347850198,166.08739347850198
2024-04-24,168.2256622314453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[165.84389174128077],[166.27983114496055],[165.84389174128077],[166.27983114496055],['DEMA cross_above None'],['DEMA cross_below None'],165.84389174128077,165.84389174128077
2024-04-25,169.09156799316406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[166.3874050567156],[166.40008115307393],[166.3874050567156],[166.40008115307393],['DEMA cross_above None'],['DEMA cross_below None'],166.3874050567156,166.3874050567156
2024-04-26,168.5043487548828,0,[True],[False],BUY. Shares: 31,Entry conditions met: True,{},"{'order_size': 31, 'order_price': None, 'order_valid': None, 'order_status': 1}",[167.09826321967338],[166.67215606958166],[167.09826321967338],[166.67215606958166],['DEMA cross_above None'],['DEMA cross_below None'],167.09826321967338,167.09826321967338
2024-04-29,172.6846160888672,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[167.44589925903114],[166.81029473962963],[167.44589925903114],[166.81029473962963],['DEMA cross_above None'],['DEMA cross_below None'],167.44589925903114,167.44589925903114
2024-04-30,169.52951049804688,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[169.0955109163102],[167.69706494975907],[169.0955109163102],[167.69706494975907],['DEMA cross_above None'],['DEMA cross_below None'],169.0955109163102,169.0955109163102
2024-05-01,168.5043487548828,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[169.27543439810373],[167.8958536190278],[169.27543439810373],[167.8958536190278],['DEMA cross_above None'],['DEMA cross_below None'],169.27543439810373,169.27543439810373
2024-05-02,172.21681213378906,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[169.065381808835],[167.8874282169166],[169.065381808835],[167.8874282169166],['DEMA cross_above None'],['DEMA cross_below None'],169.065381808835,169.065381808835
2024-05-03,182.5181884765625,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[170.13348216593982],[168.55958962803274],[170.13348216593982],[168.55958962803274],['DEMA cross_above None'],['DEMA cross_below None'],170.13348216593982,170.13348216593982
2024-05-06,180.85604858398438,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[174.32277557509536],[171.01171948485324],[174.32277557509536],[171.01171948485324],['DEMA cross_above None'],['DEMA cross_below None'],174.32277557509536,174.32277557509536
2024-05-07,181.5427703857422,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[176.84863360851966],[172.82186361835167],[176.84863360851966],[172.82186361835167],['DEMA cross_above None'],['DEMA cross_below None'],176.84863360851966,176.84863360851966
2024-05-08,181.88119506835938,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[178.8989892504993],[174.50108474351285],[178.8989892504993],[174.50108474351285],['DEMA cross_above None'],['DEMA cross_below None'],178.8989892504993,178.8989892504993
2024-05-09,183.7025909423828,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[180.4708150260862],[176.00094765362957],[180.4708150260862],[176.00094765362957],['DEMA cross_above None'],['DEMA cross_below None'],180.4708150260862,180.4708150260862
2024-05-10,182.43685913085938,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[182.17176744718182],[177.612474116516],[182.17176744718182],[177.612474116516],['DEMA cross_above None'],['DEMA cross_below None'],182.17176744718182,182.17176744718182
2024-05-13,185.65602111816406,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[182.94260354328605],[178.7572881198802],[182.94260354328605],[178.7572881198802],['DEMA cross_above None'],['DEMA cross_below None'],182.94260354328605,182.94260354328605
2024-05-14,186.80215454101562,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[184.50608474681434],[180.3117758709976],[184.50608474681434],[180.3117758709976],['DEMA cross_above None'],['DEMA cross_below None'],184.50608474681434,184.50608474681434
2024-05-15,189.0845184326172,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[185.96961416735357],[181.84065961922926],[185.96961416735357],[181.84065961922926],['DEMA cross_above None'],['DEMA cross_below None'],185.96961416735357,185.96961416735357
2024-05-16,189.2041015625,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[187.73135466505929],[183.55123132926758],[187.73135466505929],[183.55123132926758],['DEMA cross_above None'],['DEMA cross_below None'],187.73135466505929,187.73135466505929
2024-05-17,189.23399353027344,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[188.9949659095197],[185.02337687604273],[188.9949659095197],[185.02337687604273],['DEMA cross_above None'],['DEMA cross_below None'],188.9949659095197,188.9949659095197
2024-05-20,190.40008544921875,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[189.85764964608296],[186.27180952582398],[189.85764964608296],[186.27180952582398],['DEMA cross_above None'],['DEMA cross_below None'],189.85764964608296,189.85764964608296
2024-05-21,191.70570373535156,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.8000168771259],[187.53217296370255],[190.8000168771259],[187.53217296370255],['DEMA cross_above None'],['DEMA cross_below None'],190.8000168771259,190.8000168771259
2024-05-22,190.2605438232422,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[191.84924622793716],[188.82675870952312],[191.84924622793716],[188.82675870952312],['DEMA cross_above None'],['DEMA cross_below None'],191.84924622793716,191.84924622793716
2024-05-23,186.25401306152344,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[192.06913888050735],[189.65045132035257],[192.06913888050735],[189.65045132035257],['DEMA cross_above None'],['DEMA cross_below None'],192.06913888050735,192.06913888050735
2024-05-24,189.3436279296875,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.8320785016675],[189.6034466527414],[190.8320785016675],[189.6034466527414],['DEMA cross_above None'],['DEMA cross_below None'],190.8320785016675,190.8320785016675
2024-05-28,189.3535919189453,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.87398298332005],[190.09506291142762],[190.87398298332005],[190.09506291142762],['DEMA cross_above None'],['DEMA cross_below None'],190.87398298332005,190.87398298332005
2024-05-29,189.652587890625,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.85473837480464],[190.49248887197055],[190.85473837480464],[190.49248887197055],['DEMA cross_above None'],['DEMA cross_below None'],190.85473837480464,190.85473837480464
2024-05-30,190.6492462158203,31,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[190.89107258764767],[190.86172892112762],[190.89107258764767],[190.86172892112762],['DEMA cross_above None'],['DEMA cross_below None'],190.89107258764767,190.89107258764767
2024-05-31,191.6060333251953,31,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -31, 'order_price': None, 'order_valid': None, 'order_status': 1}",[191.20392767409393],[191.33381907903987],[191.20392767409393],[191.33381907903987],['DEMA cross_above None'],['DEMA cross_below None'],191.20392767409393,191.20392767409393
2024-06-03,193.38006591796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[191.7113162736316],[191.88762684390028],[191.7113162736316],[191.88762684390028],['DEMA cross_above None'],['DEMA cross_below None'],191.7113162736316,191.7113162736316
2024-06-04,193.69900512695312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[192.6339497321419],[192.66023645038933],[192.6339497321419],[192.66023645038933],['DEMA cross_above None'],['DEMA cross_below None'],192.6339497321419,192.6339497321419
2024-06-05,195.21389770507812,0,[True],[False],BUY. Shares: 30,Entry conditions met: True,{},"{'order_size': 30, 'order_price': None, 'order_valid': None, 'order_status': 1}",[193.38167984158],[193.35707663753584],[193.38167984158],[193.35707663753584],['DEMA cross_above None'],['DEMA cross_below None'],193.38167984158,193.38167984158
2024-06-06,193.82855224609375,30,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[194.39350747076168],[194.20541774358472],[194.39350747076168],[194.20541774358472],['DEMA cross_above None'],['DEMA cross_below None'],194.39350747076168,194.39350747076168
2024-06-07,196.23048400878906,30,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -30, 'order_price': None, 'order_valid': None, 'order_status': 1}",[194.64000152482456],[194.6577021481445],[194.64000152482456],[194.6577021481445],['DEMA cross_above None'],['DEMA cross_below None'],194.64000152482456,194.64000152482456
2024-06-10,192.47311401367188,0,[True],[False],BUY. Shares: 30,Entry conditions met: True,{},"{'order_size': 30, 'order_price': None, 'order_valid': None, 'order_status': 1}",[195.57221220062604],[195.45614344395744],[195.57221220062604],[195.45614344395744],['DEMA cross_above None'],['DEMA cross_below None'],195.57221220062604,195.57221220062604
2024-06-11,206.45611572265625,30,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -30, 'order_price': None, 'order_valid': None, 'order_status': 1}",[194.97590932598047],[195.43515720912393],[194.97590932598047],[195.43515720912393],['DEMA cross_above None'],['DEMA cross_below None'],194.97590932598047,194.97590932598047
2024-06-12,212.35629272460938,0,[True],[False],BUY. Shares: 27,Entry conditions met: True,{},"{'order_size': 27, 'order_price': None, 'order_valid': None, 'order_status': 1}",[199.11647423725196],[197.9277103455458],[199.11647423725196],[197.9277103455458],['DEMA cross_above None'],['DEMA cross_below None'],199.11647423725196,199.11647423725196
2024-06-13,213.5223846435547,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[204.0813618722332],[201.11578169228724],[204.0813618722332],[201.11578169228724],['DEMA cross_above None'],['DEMA cross_below None'],204.0813618722332,204.0813618722332
2024-06-14,211.7782440185547,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[208.0640007036448],[204.0390087984518],[208.0640007036448],[204.0390087984518],['DEMA cross_above None'],['DEMA cross_below None'],208.0640007036448,208.0640007036448
2024-06-17,215.94422912597656,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[210.3339317458264],[206.20156489529037],[210.3339317458264],[206.20156489529037],['DEMA cross_above None'],['DEMA cross_below None'],210.3339317458264,210.3339317458264
2024-06-18,213.5721893310547,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[213.2784033805743],[208.77813694981543],[213.2784033805743],[208.77813694981543],['DEMA cross_above None'],['DEMA cross_below None'],213.2784033805743,213.2784033805743
2024-06-20,208.97764587402344,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[214.55347704668435],[210.5220002078527],[214.55347704668435],[210.5220002078527],['DEMA cross_above None'],['DEMA cross_below None'],214.55347704668435,214.55347704668435
2024-06-21,206.79498291015625,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[213.8557421525616],[211.1437052329814],[213.8557421525616],[211.1437052329814],['DEMA cross_above None'],['DEMA cross_below None'],213.8557421525616,213.8557421525616
2024-06-24,207.44281005859375,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[212.50586256501796],[211.23703457431083],[212.50586256501796],[211.23703457431083],['DEMA cross_above None'],['DEMA cross_below None'],212.50586256501796,212.50586256501796
2024-06-25,208.3697052001953,27,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[211.62759248838168],[211.39066236895553],[211.62759248838168],[211.39066236895553],['DEMA cross_above None'],['DEMA cross_below None'],211.62759248838168,211.62759248838168
2024-06-26,212.5356903076172,27,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -27, 'order_price': None, 'order_valid': None, 'order_status': 1}",[211.20773132918646],[211.64875723506302],[211.20773132918646],[211.64875723506302],['DEMA cross_above None'],['DEMA cross_below None'],211.20773132918646,211.20773132918646
2024-06-27,213.38284301757812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[212.21003336130295],[212.5860244620904],[212.21003336130295],[212.5860244620904],['DEMA cross_above None'],['DEMA cross_below None'],212.21003336130295,212.21003336130295
2024-06-28,209.9144744873047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[213.17181188018833],[213.5064878388157],[213.17181188018833],[213.5064878388157],['DEMA cross_above None'],['DEMA cross_below None'],213.17181188018833,213.17181188018833
2024-07-01,216.02395629882812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[212.67605521381094],[213.62966973743477],[212.67605521381094],[213.62966973743477],['DEMA cross_above None'],['DEMA cross_below None'],212.67605521381094,212.67605521381094
2024-07-02,219.5321807861328,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[214.27255653264018],[214.80510381753191],[214.27255653264018],[214.80510381753191],['DEMA cross_above None'],['DEMA cross_below None'],214.27255653264018,214.27255653264018
2024-07-03,220.80789184570312,0,[True],[False],BUY. Shares: 26,Entry conditions met: True,{},"{'order_size': 26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[216.55892996555022],[216.41477518221367],[216.55892996555022],[216.41477518221367],['DEMA cross_above None'],['DEMA cross_below None'],216.55892996555022,216.55892996555022
2024-07-05,225.5818328857422,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[218.60948941787134],[217.99213996641186],[218.60948941787134],[217.99213996641186],['DEMA cross_above None'],['DEMA cross_below None'],218.60948941787134,218.60948941787134
2024-07-08,227.056884765625,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[221.63301476457303],[220.17492222903275],[221.63301476457303],[220.17492222903275],['DEMA cross_above None'],['DEMA cross_below None'],221.63301476457303,221.63301476457303
2024-07-09,227.9139862060547,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[224.2751874981501],[222.27836030119514],[224.2751874981501],[222.27836030119514],['DEMA cross_above None'],['DEMA cross_below None'],224.2751874981501,224.2751874981501
2024-07-10,232.1995849609375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[226.41921095357844],[224.19904818587253],[226.41921095357844],[224.19904818587253],['DEMA cross_above None'],['DEMA cross_below None'],226.41921095357844,226.41921095357844
2024-07-11,226.80772399902344,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[229.320607243619],[226.5824404281399],[229.320607243619],[226.5824404281399],['DEMA cross_above None'],['DEMA cross_below None'],229.320607243619,229.320607243619
2024-07-12,229.76776123046875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[229.57560370548674],[227.60630505543372],[229.57560370548674],[227.60630505543372],['DEMA cross_above None'],['DEMA cross_below None'],229.57560370548674,229.57560370548674
2024-07-15,233.61483764648438,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[230.63332836534826],[228.97415944260612],[230.63332836534826],[228.97415944260612],['DEMA cross_above None'],['DEMA cross_below None'],230.63332836534826,230.63332836534826
2024-07-16,234.03343200683594,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[232.58453898972755],[230.7989575246967],[232.58453898972755],[230.7989575246967],['DEMA cross_above None'],['DEMA cross_below None'],232.58453898972755,232.58453898972755
2024-07-17,228.1133270263672,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[234.06315906919707],[232.39420282390302],[234.06315906919707],[232.39420282390302],['DEMA cross_above None'],['DEMA cross_below None'],234.06315906919707,234.06315906919707
2024-07-18,223.42906188964844,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[233.09493691191477],[232.64098756609732],[233.09493691191477],[232.64098756609732],['DEMA cross_above None'],['DEMA cross_below None'],233.09493691191477,233.09493691191477
2024-07-19,223.55862426757812,26,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[230.7335894759577],[231.95218357252756],[230.7335894759577],[231.95218357252756],['DEMA cross_above None'],['DEMA cross_below None'],230.7335894759577,230.7335894759577
2024-07-22,223.20980834960938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[228.9542113144654],[231.334528837435],[228.9542113144654],[231.334528837435],['DEMA cross_above None'],['DEMA cross_below None'],228.9542113144654,228.9542113144654
2024-07-23,224.2563018798828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[227.4693797773812],[230.69511330209406],[227.4693797773812],[230.69511330209406],['DEMA cross_above None'],['DEMA cross_below None'],227.4693797773812,227.4693797773812
2024-07-24,217.80795288085938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[226.68053763685253],[230.29363768838402],[226.68053763685253],[230.29363768838402],['DEMA cross_above None'],['DEMA cross_below None'],226.68053763685253,226.68053763685253
2024-07-25,216.76148986816406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[223.94064411312002],[228.74046317658087],[223.94064411312002],[228.74046317658087],['DEMA cross_above None'],['DEMA cross_below None'],223.94064411312002,223.94064411312002
2024-07-26,217.22991943359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.55782873411837],[227.18004802701293],[221.55782873411837],[227.18004802701293],['DEMA cross_above None'],['DEMA cross_below None'],221.55782873411837,221.55782873411837
2024-07-29,217.50897216796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[219.95901701059972],[225.89317787645726],[219.95901701059972],[225.89317787645726],['DEMA cross_above None'],['DEMA cross_below None'],219.95901701059972,219.95901701059972
2024-07-30,218.06710815429688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[218.890768824335],[224.81179706155464],[218.890768824335],[224.81179706155464],['DEMA cross_above None'],['DEMA cross_below None'],218.890768824335,218.890768824335
2024-07-31,221.3361053466797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[218.3144890701219],[223.96159548593573],[218.3144890701219],[223.96159548593573],['DEMA cross_above None'],['DEMA cross_below None'],218.3144890701219,218.3144890701219
2024-08-01,217.62855529785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[219.00119736715288],[223.805176114656],[219.00119736715288],[223.805176114656],['DEMA cross_above None'],['DEMA cross_below None'],219.00119736715288,219.00119736715288
2024-08-02,219.12353515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[218.31244531776858],[222.9821655023881],[218.31244531776858],[222.9821655023881],['DEMA cross_above None'],['DEMA cross_below None'],218.31244531776858,218.31244531776858
2024-08-05,208.5690155029297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[218.3229801793895],[222.53109320493917],[218.3229801793895],[222.53109320493917],['DEMA cross_above None'],['DEMA cross_below None'],218.3229801793895,218.3229801793895
2024-08-06,206.5358428955078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[214.86739966340542],[220.21628843432822],[214.86739966340542],[220.21628843432822],['DEMA cross_above None'],['DEMA cross_below None'],214.86739966340542,214.86739966340542
2024-08-07,209.1171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[211.67382559122785],[217.8469291996119],[211.67382559122785],[217.8469291996119],['DEMA cross_above None'],['DEMA cross_below None'],211.67382559122785,211.67382559122785
2024-08-08,212.59548950195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[210.21946487676854],[216.273061942039],[210.21946487676854],[216.273061942039],['DEMA cross_above None'],['DEMA cross_below None'],210.21946487676854,210.21946487676854
2024-08-09,215.51568603515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[210.3592975437094],[215.5507820835453],[210.3592975437094],[215.5507820835453],['DEMA cross_above None'],['DEMA cross_below None'],210.3592975437094,210.3592975437094
2024-08-12,217.0522918701172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[211.49218246257976],[215.46246354253321],[211.49218246257976],[215.46246354253321],['DEMA cross_above None'],['DEMA cross_below None'],211.49218246257976,211.49218246257976
2024-08-13,220.78408813476562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[212.89153722387925],[215.6693986070729],[212.89153722387925],[215.6693986070729],['DEMA cross_above None'],['DEMA cross_below None'],212.89153722387925,212.89153722387925
2024-08-14,221.23309326171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[215.19949263574824],[216.52830752435835],[215.19949263574824],[216.52830752435835],['DEMA cross_above None'],['DEMA cross_below None'],215.19949263574824,215.19949263574824
2024-08-15,224.22650146484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[217.0775337550506],[217.35145866208606],[217.0775337550506],[217.35145866208606],['DEMA cross_above None'],['DEMA cross_below None'],217.0775337550506,217.0775337550506
2024-08-16,225.5535888671875,0,[True],[False],BUY. Shares: 26,Entry conditions met: True,{},"{'order_size': 26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[219.46166513368834],[218.6035147967079],[219.46166513368834],[218.6035147967079],['DEMA cross_above None'],['DEMA cross_below None'],219.46166513368834,219.46166513368834
2024-08-19,225.3939208984375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[221.65387573772162],[219.9201841923055],[221.65387573772162],[219.9201841923055],['DEMA cross_above None'],['DEMA cross_below None'],221.65387573772162,221.65387573772162
2024-08-20,226.0125732421875,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[223.1975219583378],[221.02013392702264],[223.1975219583378],[221.02013392702264],['DEMA cross_above None'],['DEMA cross_below None'],223.1975219583378,223.1975219583378
2024-08-21,225.90281677246094,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[224.5079933085883],[222.07244501459303],[224.5079933085883],[222.07244501459303],['DEMA cross_above None'],['DEMA cross_below None'],224.5079933085883,224.5079933085883
2024-08-22,224.0369110107422,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[225.3987060384695],[222.9496883205911],[225.3987060384695],[222.9496883205911],['DEMA cross_above None'],['DEMA cross_below None'],225.3987060384695,225.3987060384695
2024-08-23,226.3418426513672,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[225.39480474580498],[223.35609395853962],[225.39480474580498],[223.35609395853962],['DEMA cross_above None'],['DEMA cross_below None'],225.39480474580498,225.39480474580498
2024-08-26,226.68109130859375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[226.10926496050678],[224.11307861785534],[226.10926496050678],[224.11307861785534],['DEMA cross_above None'],['DEMA cross_below None'],226.10926496050678,226.10926496050678
2024-08-27,227.52923583984375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[226.70737681541053],[224.81449905033867],[226.70737681541053],[224.81449905033867],['DEMA cross_above None'],['DEMA cross_below None'],226.70737681541053,226.70737681541053
2024-08-28,225.99261474609375,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[227.3872751581373],[225.5594666414033],[227.3872751581373],[225.5594666414033],['DEMA cross_above None'],['DEMA cross_below None'],227.3872751581373,227.3872751581373
2024-08-29,229.28536987304688,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[227.3391327179529],[225.9084069807867],[227.3391327179529],[225.9084069807867],['DEMA cross_above None'],['DEMA cross_below None'],227.3391327179529,227.3391327179529
2024-08-30,228.49710083007812,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[228.3509062347773],[226.79213646771387],[228.3509062347773],[226.79213646771387],['DEMA cross_above None'],['DEMA cross_below None'],228.3509062347773,228.3509062347773
2024-09-03,222.28079223632812,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[228.79851571987734],[227.39516992568335],[228.79851571987734],[227.39516992568335],['DEMA cross_above None'],['DEMA cross_below None'],228.79851571987734,228.79851571987734
2024-09-04,220.36500549316406,26,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[227.03321295114932],[226.7711293688683],[227.03321295114932],[226.7711293688683],['DEMA cross_above None'],['DEMA cross_below None'],227.03321295114932,227.03321295114932
2024-09-05,221.8916473388672,26,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -26, 'order_price': None, 'order_valid': None, 'order_status': 1}",[225.0610585969938],[225.87202975663809],[225.0610585969938],[225.87202975663809],['DEMA cross_above None'],['DEMA cross_below None'],225.0610585969938,225.0610585969938
2024-09-06,220.33506774902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[224.09028966084674],[225.36302361284498],[224.09028966084674],[225.36302361284498],['DEMA cross_above None'],['DEMA cross_below None'],224.09028966084674,224.09028966084674
2024-09-09,220.4248809814453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[222.85318191944526],[224.63249506365514],[222.85318191944526],[224.63249506365514],['DEMA cross_above None'],['DEMA cross_below None'],222.85318191944526,222.85318191944526
2024-09-10,219.62661743164062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.971482295988],[224.01180241757282],[221.971482295988],[224.01180241757282],['DEMA cross_above None'],['DEMA cross_below None'],221.971482295988,221.971482295988
2024-09-11,222.17103576660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.06623752945575],[223.32636292785716],[221.06623752945575],[223.32636292785716],['DEMA cross_above None'],['DEMA cross_below None'],221.06623752945575,221.06623752945575
2024-09-12,222.28079223632812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.25378651224975],[223.1932809075049],[221.25378651224975],[223.1932809075049],['DEMA cross_above None'],['DEMA cross_below None'],221.25378651224975,221.25378651224975
2024-09-13,222.01136779785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.4459412511983],[223.0949791561837],[221.4459412511983],[223.0949791561837],['DEMA cross_above None'],['DEMA cross_below None'],221.4459412511983,221.4459412511983
2024-09-16,215.84495544433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[221.51310621199417],[222.95824982515313],[221.51310621199417],[222.95824982515313],['DEMA cross_above None'],['DEMA cross_below None'],221.51310621199417,221.51310621199417
